source_row,warehouse,warehouse_name,barcode,name,stock_amount,price
386,8,לשם,7290000467511,ביסלי ברביקיו 55 גר' (אוסם),325,4.9
387,8,לשם,7290004136598,מארז הפסקת אוכל חלב לי(תנח),325,11.9
388,8,לשם,7290000066295,במבה אדומה 30 גר,324,3.5
389,8,לשם,7290003029389,בננה פקק 250 מל,323,6.9
390,8,לשם,7290002610403,חזה עוף טרי ארוז חתם סופר,322.84,49.9
391,8,לשם,7290000057118,גבינת עמק פרוס סמי400 ג' מעדניה(תנח),322,28.9
392,8,לשם,7290019644286,"מרשמלו ורוד לבן 100 גר- בד""ץ",320,4.9
393,8,לשם,7290019790006,שמנת לבישול 10% 250 מל רמת הגולן,320,11.9
394,8,לשם,7290018500385,חלה רגילה אנג'ל 650 גר,319,8.53
395,8,לשם,5904941751920,משקה בלו בתוספת קופאין 24יח' (גבי ובניו,317,4.9
396,8,לשם,7290000058030,יופלה משקה יוגורט (תנח),317,25.9
397,8,לשם,7290017918822,שיני שום קלוף (ביכורי שדה),317,11.9
398,8,לשם,7622202268298,מילקה שוקולד חלב 90 גרם,316,7.9
399,8,לשם,7290000041858,שמנת חמוצה 15%(שטראוס),314,2.81
400,8,לשם,7296060000316,צלי כתף 5 חלק בשר השומרון,313.877,99.9
401,8,לשם,7290002610410,כרעיים עוף טרי ארוז חתם סופר,312.228,38.9
402,8,לשם,7290002057185,טבעות זיתים יבנה,312,10.9
403,8,לשם,7290112499813,אסקימו קרח אבטיח,312,2.5
404,8,לשם,804,דלורית (ביכורי שדה),311.686,7.9
405,8,לשם,7290000001043,"כרוב לבן גלאט ""ברכת קטיף""",311.082,12.9
406,8,לשם,7290110324926,חלב סויה ללא סוכר(תנובה),311,11.9
407,8,לשם,7290112349606,דניאלה תות בננה,311,4.9
408,8,לשם,5904941750312,משקה בלו מוחיטו (גבי ובניו ),310,4.9
409,8,לשם,7290003996063,שמיר (חסלט),310,6.9
410,8,לשם,7290018863916,תות ארוז חסלט כ-300 גרם,310,19.9
411,8,לשם,7290006681553,קרמבו וניל שטראוס 8יח',309,19.9
412,8,לשם,7290110578978,תפו ברביקיו דבש 50 ג,309,4.9
413,8,לשם,7290116536545,קליק קורנפלקס 30 גרם,309,6.9
414,8,לשם,80177616,קינדר100* 10 (גבי ),308,9.9
415,8,לשם,7290004122195,גוש חלב 200גרם 28% (תנח),308,17.9
416,8,לשם,7290112330352,דנונה פרו 20 וניל,308,7.9
417,8,לשם,7290116536538,קליק כדורים 30 גרם,308,6.9
418,8,לשם,7290112499639,טילון סופר מגנום וניל צ'יפ ושוקולד,307,10.9
419,8,לשם,7290000176062,קפה עלית טורקי (שקית 100 ג (עלית גוילי,306,11.9
420,8,לשם,7290003996285,לבבות חסה חסלט ארוז (חסלט),305,12.9
421,8,לשם,7290015968768,מגבוני טישו משובחים 5X100(אינטרסן),305,11.9
422,8,לשם,7290000057132,יוגורט תנובה טבעי 1%(תנח),304,3.9
423,8,לשם,7296060000033,כרעיים טריים( / קפואים לא מעובדים בש),303.083,36.9
424,8,לשם,7290015597937,קורנטו וניל קלאסי,303,6.9
425,8,לשם,7290106520066,רבע לשבע (עלית),303,13.9
426,8,לשם,7290106576537,חומוס צבר 700 גר'*6,302,13.9
427,8,לשם,7290000537566,נקניקיות עוף 400 זוגלובק,301,17.9
428,8,לשם,7290100246023,"כריות נוגט תלמה 500 ג כשל""פ",300,27.9
429,8,לשם,7290017812571,תירוש אדום,299,19.9
430,8,לשם,614703665772,"חסה לאליק ""חממה בהר""",298,14.9
431,8,לשם,7290110115821,ספרייט 1.5 ליטר,298,8.9
432,8,לשם,80310891,קינדר גוי 72 ביצים (ענבר),297,6.5
433,8,לשם,80176800,ממרח נוטלה 750 גרם(גוילי),296,36.9
434,8,לשם,7290017766058,ביצים קדומים L 30,296,44
435,8,לשם,7290000066431,פופקורן חמאה ודבש 80 גר,295,4.9
436,8,לשם,7290000181103,ביסקויט עד חצות חלב אדום,295,16.9
437,8,לשם,7290017617459,טונה סטארקיסט בשמן*4,295,26.9
438,8,לשם,8005110170300,עגבניות חתוכות דק שלישיה,295,24.9
439,8,לשם,7290017947891,לחם כוסמין וחיטה מלאה,294,19.9
440,8,לשם,7290110115296,פאנטה אורנג' 1.5 ליטר (קוקה),294,8.9
441,8,לשם,921,ענבים שחורים(ביכורי שדה),293.877,39.9
442,8,לשם,72917589,שוקולד מקופלת חלב 25 ג(עלית),293,4.9
443,8,לשם,7290110565527,דנונה פרו 20 גרם חלבון 200 גר',289,7.9
444,8,לשם,7290112494238,קליק חלב כדורים 65 גר(מעיין),289,7.9
445,8,לשם,7290112962904,"שקדי מרק כשל""פ",287,8.9
446,8,לשם,7290000060842,פסטה צדפים גדולים 500 גר'*12 (אוסם ),285,6.9
447,8,לשם,7290000063140,שקדי מרק 400 ג' (אוסם),285,14.9
448,8,לשם,7290000468877,ביסלי בצל 55*24 יח' (אוסם ),285,4.9
449,8,לשם,7290104508943,במבה קלאסי 200 גר' (אוסם ),285,10.9
450,8,לשם,72986370,גלידה בן ג'ריס פיינטים וניל צרפת 500'ג,284,25.9
451,8,לשם,7290110328627,יוגורט גו סמיך 0% בננה קרמל,284,7.5
452,8,לשם,7290121290128,סיגריות כאמל בוקס צהוב חדש(גלוברנדס),283,38
453,8,לשם,72940754,מילקי וניל (שטראוס),281,3.9
454,8,לשם,7290003457861,סולרו וניל ופירות טרופיים,279,9.9
455,8,לשם,7290011587055,שמן זית כתית מעולה (תומר),278,34.9
456,8,לשם,7290116935416,משקה חלב בטעם וניל 2%,278,9.9
457,8,לשם,7290112336712,דנונה פרו 21 גרם חלבון,277,7.9
458,8,לשם,7290014761056,מעדן שוקולד חלב YOLO (תנובה ),275,5.9
459,8,לשם,7290019626411,"תבניות אלומניום R29 ""משי""",274,7.9
460,8,לשם,7290110115005,פריגת ענבים 1.5 לי' ( 12קולה ),274,7.9
461,8,לשם,7290115208009,ויטמינצ'יק ענבים 1 ליטר (אוסם),274,14.9
462,8,לשם,7290121290548,וינסטון קומפקט ברי,274,36
463,8,לשם,7290003996186,בזיליקום מגשית חסלט,273,8.9
464,8,לשם,7290014758681,קוטג תנובה 1%גביע (תנח),272,6.5
465,8,לשם,7290018500392,חלה קלועה 650 גר אנג'ל,272,8.6
466,8,לשם,7290110114961,פריגת תפוזים 1.5 לי' (קולה ),272,7.9
467,8,לשם,7290004125776,עמק 400 גר' פרוס בקופסא (תנובה ),271,36.9
468,8,לשם,7290006681065,טעם קור 43 יחידות(קרלו),271,7.5
469,8,לשם,7290000525969,מיץ תפוזים סחוט 1 ליטר (שטראוס),270,18.9
470,8,לשם,7290004127862,גבינה 5% לבנה 750 ג'(תנובה,269,17.43
471,8,לשם,7290004129545,גבינה 3% לבנה 250ג'(תנח),269,6.9
472,8,לשם,7290000060217,מקרוני אוסם 500 גר'*15 (אוסם ),267,6.9
473,8,לשם,7290003029907,אייס קפה יוטבתה 1 לי' (שטראוס ),267,15.5
474,8,לשם,7290105368959,פינץ בננה עם פקק 250 מל,267,6.9
475,8,לשם,920,ענבים לבנים(ביכורי שדה),266.107,39.9
476,8,לשם,80874652,קינדר קארדס בודד,266,3.5
477,8,לשם,7290002057123,זיתים חרוזית 2 A יבנה,266,12.9
478,8,לשם,2,שתיה קרה,265,2
479,8,לשם,38000845529,מיני פרינגלס ירוק שמנת בצל 40 גרם,263,6.9
480,8,לשם,835811004530,מזלגות שקופים 50 יח,263,4.9
481,8,לשם,7290003990580,חסה לבבות(ביכורי),263,10.9
482,8,לשם,7290010116348,מיני מיקס מגדים 390 גר' (עלית ),263,29.9
483,8,לשם,693493222754,קופסא 6 קוגל משולש,262,25
484,8,לשם,7290017947105,לחם רך פרוס,262,18.9
485,8,לשם,7290107958035,מארז יוגורט במתיקות מעודנת 2%,262,19.9
486,8,לשם,40084107,ביצת קינדר שוקולד *72,261,6.5
487,8,לשם,835811004547,כפות מדיום 50 יח' שקוף,261,4.9
488,8,לשם,7290008750677,פרה במילוי תות מגדים (עלית),261,9.9
489,8,לשם,8000500071083,שוקולד קינדר 200 גר' (גוילי ),261,16.9
490,8,לשם,7290100681138,אפרופו 50גר'*3 מארז (אוסם ),260,14.9
491,8,לשם,7290110566975,דנונה פרו תות 20 גרם חלבון,260,7.9
492,8,לשם,7290013310576,כוס שתיה חמה 50 יח(שניב),259,4.9
493,8,לשם,7290019759959,"מארז סלוף ""מאפיית ידעי""",259,19.9
494,8,לשם,7290002040019,קוסקוס רגיל 350ג' קוסקוס מזון,257,5.9
495,8,לשם,7290004011345,ריץ קצפת פרווה 250 מיל' (צח ),257,13.9
496,8,לשם,7290000040042,יופלה תות % 3 150 גר' (תנובה ),256,5.9
497,8,לשם,7290000072968,CINI MINIS קינמון מטורףףף,256,25.9
498,8,לשם,7290013520111,לחמניות המבורגר *6,256,26.9
499,8,לשם,7296060000071,עוף טחון -מהדרין(בש),255.377,42.9
500,8,לשם,72993637,דני שוקולד 1.5% 125ג',255,2.9
502,8,לשם,7290002281498,"גבינה מגורדת ""ריץ""(צח)",254,27.9
503,8,לשם,7290012227615,נקניקיות עוף 800 זוגלובק,254,29.9
504,8,לשם,7290110329808,סויה BIO תות גביע 150 ג,254,5.9
505,8,לשם,7290114314626,מולר פרוטאין משקה חלבון קפה 1.5% 25 גר',254,9.9
506,8,לשם,7290001594155,"קולה בקבוק 500 מ""ל",253,7.9
507,8,לשם,7290110110659,ספרייט סליק 330 LIME (קוקה),253,5.9
508,8,לשם,7290017888347,מי עדן 0.5 מי'ל *24 (יפאורה ),251,4.5
509,8,לשם,80310549,הפי היפו בודד לבן 28 יח(גוילי),250,3.9
510,8,לשם,7290116934020,יופלה גו במרקם אוורירי עם קפה,250,7.9
511,8,לשם,7290000051307,הפסקת אוכל דגנים/עוגי(תנח),246,11.9
512,8,לשם,7290003643370,"סוכר לבן סוגת 1 ק""ג בד""ץ (קשת )",246,5.9
513,8,לשם,40099132,הובה בובה בטעם תות 5 יח',245,4.9
514,8,לשם,7290004125585,משקה סויה על הבוקר 1(תנח),245,11.9
515,8,לשם,7290014603028,סולרו,245,8.9
516,8,לשם,7290107938396,מארז אקטימל תות *8 שטראוס,245,26.9
517,8,לשם,7290000979427,עגבניות שרי כתום,244,14.9
518,8,לשם,7290006653857,"דובונים ארנבים חטיף תפו""א 40גר'*30 אוסם",244,4.9
519,8,לשם,7290105362377,כיף כף עלית מגדים 1/24(מעיין),244,4.9
520,8,לשם,7290000057149,יוגורט תנובה טבעי 3%(תנח),243,3.9
521,8,לשם,7290014758100,מאגדת יוגורו ביו % 3 תנובה,242,21.9
522,8,לשם,7290000379951,סולת 1 קג אנג'ל (קואופ ),241,6.9
523,8,לשם,7290006664990,מארז דנונה ביו % 1.7 8 יח' שטראוס,241,19.9
524,8,לשם,4009900406918,אורביט גלגל כחול *12 (קואופ,240,10.9
525,8,לשם,7290003643776,פופקורן 500 גר' סוגת,239,6.9
526,8,לשם,7290105363572,פרה ביסקוויטים מגדים(עלית),239,7.9
527,8,לשם,72961544,באדי תות 125(תנח),238,3.9
528,8,לשם,7290005839078,מארז דנונה ביו 8* (שטראוס ),238,19.9
529,8,לשם,842,לוף טרי (ביכורי שדה),237.79,17.9
530,8,לשם,7290014072084,כרוב לבן קטיף,237.372,10.9
531,8,לשם,7290019644200,זוג שוקולד לבן 100 גרם,237,17.9
532,8,לשם,7290014072053,בצל ירוק,236,5.9
533,8,לשם,7296060000590,סטייק אנטריקוט מיושן חלק בשר השומרון,235.173,219.9
534,8,לשם,7290002007234,אבקת סוכר (שופרסל),235,2.9
535,8,לשם,7290106663121,מילקי קייק 34 גר' שטראוס,235,3.5
536,8,לשם,726529408522,מארז פרנה,234,19.9
537,8,לשם,7290002260059,במבה 60g (אוסם),234,3.9
538,8,לשם,7290017784175,גרעיני חמניה 400 גרם,234,20.9
539,8,לשם,7290000064758,קוסקוס 350 ג' שקית (אוס),233,7.9
540,8,לשם,7290000047942,גבינה לבנה 9% 250 ג'(תנח),232,6.9
541,8,לשם,7290000174723,שוקולית קופסא 500 ג (עלית),231,17.9
542,8,לשם,7290017918075,"כרובית ארוזה ""ביכורי שדה""",230.484,13.9
543,8,לשם,38000183713,פרינגלס ברביקיו סגול 149גר' (ילג ),230,11.9
544,8,לשם,7290000209944,עגבניות לשקשוקה 260 גר' (קואופ,230,6.9
545,8,לשם,7290018474884,"סוכר לבן 1 ק""ג",230,5.9
546,8,לשם,7290102030330,תפוציפס קראנצ מקסיקני 200 גרם,230,15.5
547,8,לשם,7290106576513,חומוס צבר 400 ג(צבר),230,11.9
548,8,לשם,7290105360878,מארז תפוצ'יפס 50*4 (שטראוס ),229,15.9
549,8,לשם,7290002057369,מלפפון במלח 10-12 קבוצת יבנה,228,9.9
550,8,לשם,7290014760448,גלבוע % 22 400 גר',228,29.9
551,8,לשם,7290115206333,עוגיות מיני שוקוציפס,228,11.9
553,8,לשם,7290102398065,"חלב טרה 2 ליטר בד""צ 3% (טרה)",227,14.22
554,8,לשם,42123866,מסטיק הובה בובה קלאסי (קואופ ),226,4.9
555,8,לשם,7290000110844,כיפלי גריל 70 גרם,226,6.9
556,8,לשם,7290004645748,פילה אמנון ללא עור,225.669,49.9
557,8,לשם,7290000001524,בצל ירוק גוש קטיף בשקית(ביכורי שדה),224,8.9
558,8,לשם,7290017812588,תירוש לבן,224,19.9
559,8,לשם,7290019056966,מי עדן 1.5 ליטר,224,5
560,8,לשם,7290019545088,שוקולד מריר 100 גרם*3,224,18.9
561,8,לשם,7290000178721,תפוציפס טבעי 200 ג,223,15.5
562,8,לשם,7290002057352,מלפפון במלח גדול 7-9,223,6.9
563,8,לשם,7290008909853,"קולה ZERO בקבוק 500 מ""ל(קולה)",223,7.9
564,8,לשם,7290110326234,יופלה און טופ כוכבים(תנובה),223,6.9
565,8,לשם,4009900379564,אורביט גלגל ורוד12* (קואופ,222,10.9
566,8,לשם,7290000272726,חומץ טבעי עסיס 1 ליטר (אוסם),222,9.9
567,8,לשם,7290000662817,סלמון מעושן 100 גר (זנגי),221,25.5
568,8,לשם,8445291638839,ציריוס האני נאט פרווה 500 גרם,221,28.9
569,8,לשם,70970475474,מייק&אייק בטעם אבטיח חמוץ,220,3.9
570,8,לשם,5410126116953,ממרח לוטוס 400 גר',220,19.9
571,8,לשם,7290000074252,קרקר שומשום 250 גר' (אוסם ),220,10.9
572,8,לשם,7290001302194,ביסלי פלאפל,220,4.9
573,8,לשם,7290017784144,פקאן מסוכר 100 גרם,220,19.9
574,8,לשם,7290112339874,גמדים סקוויז(שטראוס),220,6.9
575,8,לשם,7290000067742,"פודינג וניל כשל""פ-(אוסם)",219,6.9
576,8,לשם,7290002603634,משולש פיצה מרגריטה 72 יח'(נטו),219,2.9
577,8,לשם,7290018925065,מיץ תפוזים סחוט 2 ליטר,219,34.9
578,8,לשם,3008,ביצים M קדומים 30 יח,218,37.5
579,8,לשם,3444009,חטיף הרשיז ריזס *36 (גוילי ),218,5.5
580,8,לשם,835811003588,צלחות קלאסי גדול לבן 65 יח הנמל,217,19.9
581,8,לשם,7290004130794,משקה סויה מתיקות מופ(תנח),217,11.9
582,8,לשם,7290013906687,צמד כפרי ברביקיו ודבש 600 גר' (תנובה ),217,35.9
583,8,לשם,7290017947938,לחמניות מיני המבורגר אמריקה,217,19.9
584,8,לשם,7290002040064,קוסקוס דק 350 גרם,216,6.9
585,8,לשם,7290107649858,מגנום לבן טילון,216,10.9
586,8,לשם,87368574,פרוטלה סטיקס תות 41 גרם,215,4.9
587,8,לשם,7290000416021,ממרח שוקולד השחר חלבי,215,14.9
588,8,לשם,7290004122119,פתיתי פרמ .פס 100גרם(תנח),215,14.9
589,8,לשם,7290013404114,מלפפון במלח 7-9 תמי,215,6.9
590,8,לשם,7290014761414,מעדן שוקולד חלב ולבןYOLO (תנובה ),215,5.9
591,8,לשם,7290110557102,מעדן חלב עם שוקולד,215,5.9
592,8,לשם,7296060000026,הודו טחון מהדרין ללא תוספות(בש),213.992,39.9
593,8,לשם,7290000207063,רסק עגבניות מרוכז 240 גר,213,5.9
594,8,לשם,40084077,קינדר שוקולד מקסי 36 יח' גוילי ),212,2.9
595,8,לשם,710497228923,ג'לי סאוור ראש בטעמים,212,1.9
596,8,לשם,7290000311203,וופל שוקו מן 200 גר',212,5.9
597,8,לשם,7290116936406,"מוצרלה בייבי פיראוס, 150 גרם",212,17.9
598,8,לשם,7290121290036,סיגריות וינסטון כחול בוקס,212,42
599,8,לשם,7290104722530,תפוציפס שמנת בצל 200 ג,211,15.5
600,8,לשם,7290000174099,בפלות בטעם שוקולד 500 גרם,210,16.9
602,8,לשם,7290000645582,פילטים במגשים טריים (בשר השומרו,209.151,52.9
603,8,לשם,7290016693041,יין אמירים ריזרב קברנה סובניון,209,25.9
604,8,לשם,7290002319825,אבקת סוכר 100 גרם,208,2.9
605,8,לשם,7290111096389,מגבונים ביביסיטר 9 יח ללא בישום,208,28.9
606,8,לשם,7290014692565,גרעיני תירס מתוק 285/320,207,6.9
607,8,לשם,7290015155830,פרינוק סקוויז עם פקק תפוח 120בננה ג,207,5.9
608,8,לשם,7290111565656,במבה נוגט 150ג*24 יח(אוסם),207,10.9
609,8,לשם,7290000061245,עוגיות שוקוציפס ממולאות אוסם,206,12.9
610,8,לשם,7290001817377,ציפס איקס עיגול 60 ג (עלית),206,4.9
611,8,לשם,7290002752332,מנטוס גליל פירות *40 (גוילי,206,3.9
612,8,לשם,7290110115043,פריגת לימונענע 1.5 לי' *12 קולה,206,7.9
613,8,לשם,7290112499837,שלגון מגנום דואט שוקולד עם נוגט,206,10.9
614,8,לשם,7290116936178,משקה GO בטעם קפה 25 גרם חלבון ללא תוספת סוכר,206,9.9
615,8,לשם,7290002007852,תמצית וניל הנמל,205,3.9
616,8,לשם,7290002868996,קוטג' 5% 250 גר' ( טרה ),205,6.9
617,8,לשם,935,אפרסמון מובחר (ביכורי שדה),204.72,24.9
618,8,לשם,7290004256371,גבינת ריץ פרוס 400 גר(צח),204,24.9
619,8,לשם,7290110115050,פריגת תות בננה 1.5 ליטר(קוקה קולה),204,7.9
